"file","source","bytes","canvas_w","canvas_h","frame_count","frame","x_signed","y_signed","x_raw","y_raw","w","h","format","extra_9_11","rgb_12_15","unk_16_19","data_offset"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","11","15","19","0x000F","0x0013","150","93","3","000000","0x00080000","0x00000000","52120"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","12","15","19","0x000F","0x0013","150","93","3","000000","0x00080000","0x00000000","56816"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","13","15","19","0x000F","0x0013","150","93","3","000000","0x00080000","0x00000000","61512"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","14","15","19","0x000F","0x0013","150","93","3","000000","0x00080000","0x00000000","66208"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","15","15","19","0x000F","0x0013","150","93","3","000000","0x00080000","0x00000000","70856"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","16","31","19","0x001F","0x0013","134","87","3","000000","0x00090000","0x00000000","75488"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","17","15","20","0x000F","0x0014","139","92","3","000000","0x00080000","0x00000000","79648"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","18","30","61","0x001E","0x003D","150","74","3","000000","0x00000000","0x00000000","82616"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","19","30","61","0x001E","0x003D","150","74","3","000000","0x00000000","0x00000000","86656"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","20","30","61","0x001E","0x003D","150","74","3","000000","0x00000000","0x00000000","90696"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","21","30","61","0x001E","0x003D","150","74","3","000000","0x00000000","0x00000000","94736"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","22","30","61","0x001E","0x003D","150","74","3","000000","0x00000000","0x00000000","98776"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","23","30","61","0x001E","0x003D","150","74","3","000000","0x00000000","0x00000000","102816"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","24","30","61","0x001E","0x003D","150","74","3","000000","0x00000000","0x00000000","106856"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","25","39","67","0x0027","0x0043","141","68","3","000000","0x00000000","0x00000000","110896"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","26","34","65","0x0022","0x0041","132","62","3","000000","0x00000000","0x00000000","113816"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","27","30","76","0x001E","0x004C","150","74","3","000000","0x00000000","0x00000000","116592"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","28","30","76","0x001E","0x004C","150","74","3","000000","0x00000000","0x00000000","120632"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","29","30","76","0x001E","0x004C","150","74","3","000000","0x00000000","0x00000000","124672"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","30","30","76","0x001E","0x004C","150","74","3","000000","0x00000000","0x00000000","128712"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","31","30","76","0x001E","0x004C","150","74","3","000000","0x00000000","0x00000000","132752"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","32","30","76","0x001E","0x004C","150","74","3","000000","0x00000000","0x00000000","136792"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","33","30","76","0x001E","0x004C","150","74","3","000000","0x00000000","0x00000000","140832"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","34","45","76","0x002D","0x004C","135","69","3","000000","0x00000000","0x00000000","144872"
"railbrdg.urb","nested:urban.mix","149848","180","180","36","35","30","76","0x001E","0x004C","137","74","3","000000","0x00000000","0x00000000","147272"
"railbrdg.des","nested:desert.mix","149848","180","180","36","0","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717273","0x00000000","872"
"railbrdg.des","nested:desert.mix","149848","180","180","36","1","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717272","0x00000000","5560"
"railbrdg.des","nested:desert.mix","149848","180","180","36","2","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717171","0x00000000","10248"
"railbrdg.des","nested:desert.mix","149848","180","180","36","3","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717171","0x00000000","14936"
"railbrdg.des","nested:desert.mix","149848","180","180","36","4","15","7","0x000F","0x0007","150","90","3","00CCCC","0x00707070","0x00000000","19624"
"railbrdg.des","nested:desert.mix","149848","180","180","36","5","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00747474","0x00000000","24264"
"railbrdg.des","nested:desert.mix","149848","180","180","36","6","15","9","0x000F","0x0009","150","86","3","00CCCC","0x006C6B6B","0x00000000","29032"
"railbrdg.des","nested:desert.mix","149848","180","180","36","7","24","15","0x0018","0x000F","141","82","3","00CCCC","0x006D6C6C","0x00000000","33576"
"railbrdg.des","nested:desert.mix","149848","180","180","36","8","15","9","0x000F","0x0009","145","85","3","00CCCC","0x00565656","0x00000000","36824"
"railbrdg.des","nested:desert.mix","149848","180","180","36","9","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636464","0x00000000","42728"
"railbrdg.des","nested:desert.mix","149848","180","180","36","10","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636363","0x00000000","47424"
"railbrdg.des","nested:desert.mix","149848","180","180","36","11","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00626262","0x00000000","52120"
"railbrdg.des","nested:desert.mix","149848","180","180","36","12","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00646464","0x00000000","56816"
"railbrdg.des","nested:desert.mix","149848","180","180","36","13","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00656666","0x00000000","61512"
"railbrdg.des","nested:desert.mix","149848","180","180","36","14","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00666767","0x00000000","66208"
"railbrdg.des","nested:desert.mix","149848","180","180","36","15","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636363","0x00000000","70856"
"railbrdg.des","nested:desert.mix","149848","180","180","36","16","31","19","0x001F","0x0013","134","87","3","00CCCC","0x006E6F6F","0x00000000","75488"
"railbrdg.des","nested:desert.mix","149848","180","180","36","17","15","20","0x000F","0x0014","139","92","3","00CCCC","0x00676767","0x00000000","79648"
"railbrdg.des","nested:desert.mix","149848","180","180","36","18","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","82616"
"railbrdg.des","nested:desert.mix","149848","180","180","36","19","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","86656"
"railbrdg.des","nested:desert.mix","149848","180","180","36","20","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","90696"
"railbrdg.des","nested:desert.mix","149848","180","180","36","21","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","94736"
"railbrdg.des","nested:desert.mix","149848","180","180","36","22","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","98776"
"railbrdg.des","nested:desert.mix","149848","180","180","36","23","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","102816"
"railbrdg.des","nested:desert.mix","149848","180","180","36","24","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","106856"
"railbrdg.des","nested:desert.mix","149848","180","180","36","25","39","67","0x0027","0x0043","141","68","3","00CCCC","0x00000000","0x00000000","110896"
"railbrdg.des","nested:desert.mix","149848","180","180","36","26","34","65","0x0022","0x0041","132","62","3","00CCCC","0x00000000","0x00000000","113816"
"railbrdg.des","nested:desert.mix","149848","180","180","36","27","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","116592"
"railbrdg.des","nested:desert.mix","149848","180","180","36","28","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","120632"
"railbrdg.des","nested:desert.mix","149848","180","180","36","29","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","124672"
"railbrdg.des","nested:desert.mix","149848","180","180","36","30","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","128712"
"railbrdg.des","nested:desert.mix","149848","180","180","36","31","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","132752"
"railbrdg.des","nested:desert.mix","149848","180","180","36","32","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","136792"
"railbrdg.des","nested:desert.mix","149848","180","180","36","33","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","140832"
"railbrdg.des","nested:desert.mix","149848","180","180","36","34","45","76","0x002D","0x004C","135","69","3","00CCCC","0x00000000","0x00000000","144872"
"railbrdg.des","nested:desert.mix","149848","180","180","36","35","30","76","0x001E","0x004C","137","74","3","00CCCC","0x00000000","0x00000000","147272"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","0","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717273","0x00000000","872"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","1","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717272","0x00000000","5560"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","2","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717171","0x00000000","10248"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","3","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717171","0x00000000","14936"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","4","15","7","0x000F","0x0007","150","90","3","00CCCC","0x00707070","0x00000000","19624"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","5","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00747474","0x00000000","24264"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","6","15","9","0x000F","0x0009","150","86","3","00CCCC","0x006C6B6B","0x00000000","29032"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","7","24","15","0x0018","0x000F","141","82","3","00CCCC","0x006D6C6C","0x00000000","33576"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","8","15","9","0x000F","0x0009","145","85","3","00CCCC","0x00565656","0x00000000","36824"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","9","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636464","0x00000000","42728"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","10","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636363","0x00000000","47424"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","11","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00626262","0x00000000","52120"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","12","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00646464","0x00000000","56816"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","13","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00656666","0x00000000","61512"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","14","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00666767","0x00000000","66208"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","15","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636363","0x00000000","70856"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","16","31","19","0x001F","0x0013","134","87","3","00CCCC","0x006E6F6F","0x00000000","75488"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","17","15","20","0x000F","0x0014","139","92","3","00CCCC","0x00676767","0x00000000","79648"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","18","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","82616"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","19","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","86656"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","20","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","90696"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","21","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","94736"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","22","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","98776"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","23","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","102816"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","24","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","106856"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","25","39","67","0x0027","0x0043","141","68","3","00CCCC","0x00000000","0x00000000","110896"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","26","34","65","0x0022","0x0041","132","62","3","00CCCC","0x00000000","0x00000000","113816"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","27","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","116592"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","28","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","120632"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","29","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","124672"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","30","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","128712"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","31","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","132752"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","32","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","136792"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","33","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","140832"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","34","45","76","0x002D","0x004C","135","69","3","00CCCC","0x00000000","0x00000000","144872"
"railbrdg.lun","nested:lunar.mix","149848","180","180","36","35","30","76","0x001E","0x004C","137","74","3","00CCCC","0x00000000","0x00000000","147272"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","0","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717273","0x00000000","872"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","1","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717272","0x00000000","5560"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","2","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717171","0x00000000","10248"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","3","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00717171","0x00000000","14936"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","4","15","7","0x000F","0x0007","150","90","3","00CCCC","0x00707070","0x00000000","19624"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","5","15","4","0x000F","0x0004","150","93","3","00CCCC","0x00747474","0x00000000","24264"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","6","15","9","0x000F","0x0009","150","86","3","00CCCC","0x006C6B6B","0x00000000","29032"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","7","24","15","0x0018","0x000F","141","82","3","00CCCC","0x006D6C6C","0x00000000","33576"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","8","15","9","0x000F","0x0009","145","85","3","00CCCC","0x00565656","0x00000000","36824"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","9","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636464","0x00000000","42728"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","10","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636363","0x00000000","47424"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","11","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00626262","0x00000000","52120"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","12","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00646464","0x00000000","56816"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","13","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00656666","0x00000000","61512"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","14","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00666767","0x00000000","66208"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","15","15","19","0x000F","0x0013","150","93","3","00CCCC","0x00636363","0x00000000","70856"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","16","31","19","0x001F","0x0013","134","87","3","00CCCC","0x006E6F6F","0x00000000","75488"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","17","15","20","0x000F","0x0014","139","92","3","00CCCC","0x00676767","0x00000000","79648"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","18","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","82616"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","19","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","86656"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","20","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","90696"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","21","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","94736"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","22","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","98776"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","23","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","102816"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","24","30","61","0x001E","0x003D","150","74","3","00CCCC","0x00000000","0x00000000","106856"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","25","39","67","0x0027","0x0043","141","68","3","00CCCC","0x00000000","0x00000000","110896"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","26","34","65","0x0022","0x0041","132","62","3","00CCCC","0x00000000","0x00000000","113816"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","27","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","116592"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","28","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","120632"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","29","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","124672"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","30","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","128712"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","31","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","132752"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","32","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","136792"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","33","30","76","0x001E","0x004C","150","74","3","00CCCC","0x00000000","0x00000000","140832"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","34","45","76","0x002D","0x004C","135","69","3","00CCCC","0x00000000","0x00000000","144872"
"railbrdg.ubn","ra2md.mix -> #0xA01A9A03","149848","180","180","36","35","30","76","0x001E","0x004C","137","74","3","00CCCC","0x00000000","0x00000000","147272"
